source	target	prediction
ursula dislikes francis <eos>	dislike ( ursula , francis ) <eos>	dislike ( ursula , francis ) <eos>
francis knows ursula <eos>	know ( francis , ursula ) <eos>	know ( francis , ursula ) <eos>
eliza dislikes herself <eos>	dislike ( eliza , eliza ) <eos>	dislike ( eliza , eliza ) <eos>
claire likes oswald <eos>	like ( claire , oswald ) <eos>	like ( claire , oswald ) <eos>
isla likes tracy <eos>	like ( isla , tracy ) <eos>	like ( isla , tracy ) <eos>
henry notices zelda <eos>	notice ( henry , zelda ) <eos>	notice ( henry , zelda ) <eos>
francis knows john <eos>	know ( francis , john ) <eos>	know ( francis , john ) <eos>
bob throws quinn <eos>	throw ( bob , quinn ) <eos>	throw ( bob , quinn ) <eos>
margaret likes daniel <eos>	like ( margaret , daniel ) <eos>	like ( margaret , daniel ) <eos>
alice knows alice <eos>	know ( alice , alice ) <eos>	know ( alice , alice ) <eos>
eliza meets katherine <eos>	meet ( eliza , katherine ) <eos>	meet ( eliza , katherine ) <eos>
daniel sees oswald <eos>	see ( daniel , oswald ) <eos>	see ( daniel , oswald ) <eos>
claire likes katherine <eos>	like ( claire , katherine ) <eos>	like ( claire , katherine ) <eos>
isla dislikes neha <eos>	dislike ( isla , neha ) <eos>	dislike ( isla , neha ) <eos>
margaret knows winnifred <eos>	know ( margaret , winnifred ) <eos>	know ( margaret , winnifred ) <eos>
patricia meets xerxes <eos>	meet ( patricia , xerxes ) <eos>	meet ( patricia , xerxes ) <eos>
patricia meets henry <eos>	meet ( patricia , henry ) <eos>	meet ( patricia , henry ) <eos>
tracy notices neha <eos>	notice ( tracy , neha ) <eos>	notice ( tracy , neha ) <eos>
yvette sees eliza <eos>	see ( yvettte , eliza ) <eos>	see ( yvettte , eliza ) <eos>
patricia knows katherine <eos>	know ( patricia , katherine ) <eos>	know ( patricia , katherine ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
patricia sees neha <eos>	see ( patricia , neha ) <eos>	see ( patricia , neha ) <eos>
samuel meets daniel <eos>	meet ( samuel , daniel ) <eos>	meet ( samuel , daniel ) <eos>
grace sees francis <eos>	see ( grace , francis ) <eos>	see ( grace , francis ) <eos>
margaret throws grace <eos>	throw ( margaret , grace ) <eos>	throw ( margaret , grace ) <eos>
john meets oswald <eos>	meet ( john , oswald ) <eos>	meet ( john , oswald ) <eos>
john dislikes eliza <eos>	dislike ( john , eliza ) <eos>	dislike ( john , eliza ) <eos>
winnifred meets alice <eos>	meet ( winnifred , alice ) <eos>	meet ( winnifred , alice ) <eos>
henry likes xerxes <eos>	like ( henry , xerxes ) <eos>	like ( henry , xerxes ) <eos>
katherine sees isla <eos>	see ( katherine , isla ) <eos>	see ( katherine , isla ) <eos>
margaret likes neha <eos>	like ( margaret , neha ) <eos>	like ( margaret , neha ) <eos>
lewis dislikes winnifred <eos>	dislike ( lewis , winnifred ) <eos>	dislike ( lewis , winnifred ) <eos>
grace notices victor <eos>	notice ( grace , victor ) <eos>	notice ( grace , victor ) <eos>
samuel throws grace <eos>	throw ( samuel , grace ) <eos>	throw ( samuel , grace ) <eos>
grace meets xerxes <eos>	meet ( grace , xerxes ) <eos>	meet ( grace , xerxes ) <eos>
yvette knows xerxes <eos>	know ( yvettte , xerxes ) <eos>	know ( yvettte , xerxes ) <eos>
daniel dislikes xerxes <eos>	dislike ( daniel , xerxes ) <eos>	dislike ( daniel , xerxes ) <eos>
claire meets ursula <eos>	meet ( claire , ursula ) <eos>	meet ( claire , ursula ) <eos>
victor meets rachael <eos>	meet ( victor , rachael ) <eos>	meet ( victor , rachael ) <eos>
patricia sees zelda <eos>	see ( patricia , zelda ) <eos>	see ( patricia , zelda ) <eos>
alice notices john <eos>	notice ( alice , john ) <eos>	notice ( alice , john ) <eos>
eliza throws eliza <eos>	throw ( eliza , eliza ) <eos>	throw ( eliza , eliza ) <eos>
winnifred sees quinn <eos>	see ( winnifred , quinn ) <eos>	see ( winnifred , quinn ) <eos>
patricia throws katherine <eos>	throw ( patricia , katherine ) <eos>	throw ( patricia , katherine ) <eos>
ursula sees samuel <eos>	see ( ursula , samuel ) <eos>	see ( ursula , samuel ) <eos>
tracy dislikes katherine <eos>	dislike ( tracy , katherine ) <eos>	dislike ( tracy , katherine ) <eos>
daniel notices lewis <eos>	notice ( daniel , lewis ) <eos>	notice ( daniel , lewis ) <eos>
zelda knows quinn <eos>	know ( zelda , quinn ) <eos>	know ( zelda , quinn ) <eos>
daniel notices winnifred <eos>	notice ( daniel , winnifred ) <eos>	notice ( daniel , winnifred ) <eos>
xerxes notices victor <eos>	notice ( xerxes , victor ) <eos>	notice ( xerxes , victor ) <eos>
rachael meets oswald <eos>	meet ( rachael , oswald ) <eos>	meet ( rachael , oswald ) <eos>
yvette throws winnifred <eos>	throw ( yvettte , winnifred ) <eos>	throw ( yvettte , winnifred ) <eos>
isla sees john <eos>	see ( isla , john ) <eos>	see ( isla , john ) <eos>
francis sees neha <eos>	see ( francis , neha ) <eos>	see ( francis , neha ) <eos>
samuel dislikes himself <eos>	dislike ( samuel , samuel ) <eos>	dislike ( samuel , samuel ) <eos>
tracy sees herself <eos>	see ( tracy , tracy ) <eos>	see ( tracy , tracy ) <eos>
alice dislikes katherine <eos>	dislike ( alice , katherine ) <eos>	dislike ( alice , katherine ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
neha meets katherine <eos>	meet ( neha , katherine ) <eos>	meet ( neha , katherine ) <eos>
margaret throws zelda <eos>	throw ( margaret , zelda ) <eos>	throw ( margaret , zelda ) <eos>
samuel notices grace <eos>	notice ( samuel , grace ) <eos>	notice ( samuel , grace ) <eos>
rachael likes neha <eos>	like ( rachael , neha ) <eos>	like ( rachael , neha ) <eos>
victor sees claire <eos>	see ( victor , claire ) <eos>	see ( victor , claire ) <eos>
xerxes sees xerxes <eos>	see ( xerxes , xerxes ) <eos>	see ( xerxes , xerxes ) <eos>
bob notices alice <eos>	notice ( bob , alice ) <eos>	notice ( bob , alice ) <eos>
isla likes neha <eos>	like ( isla , neha ) <eos>	like ( isla , neha ) <eos>
zelda meets john <eos>	meet ( zelda , john ) <eos>	meet ( zelda , john ) <eos>
yvette throws francis <eos>	throw ( yvettte , francis ) <eos>	throw ( yvettte , francis ) <eos>
francis dislikes quinn <eos>	dislike ( francis , quinn ) <eos>	dislike ( francis , quinn ) <eos>
quinn notices zelda <eos>	notice ( quinn , zelda ) <eos>	notice ( quinn , zelda ) <eos>
henry likes tracy <eos>	like ( henry , tracy ) <eos>	like ( henry , tracy ) <eos>
claire dislikes victor <eos>	dislike ( claire , victor ) <eos>	dislike ( claire , victor ) <eos>
xerxes likes eliza <eos>	like ( xerxes , eliza ) <eos>	like ( xerxes , eliza ) <eos>
neha dislikes rachael <eos>	dislike ( neha , rachael ) <eos>	dislike ( neha , rachael ) <eos>
ursula likes alice <eos>	like ( ursula , alice ) <eos>	like ( ursula , alice ) <eos>
katherine dislikes henry <eos>	dislike ( katherine , henry ) <eos>	dislike ( katherine , henry ) <eos>
john knows rachael <eos>	know ( john , rachael ) <eos>	know ( john , rachael ) <eos>
margaret likes xerxes <eos>	like ( margaret , xerxes ) <eos>	like ( margaret , xerxes ) <eos>
eliza sees daniel <eos>	see ( eliza , daniel ) <eos>	see ( eliza , daniel ) <eos>
isla sees francis <eos>	see ( isla , francis ) <eos>	see ( isla , francis ) <eos>
patricia likes claire <eos>	like ( patricia , claire ) <eos>	like ( patricia , claire ) <eos>
victor throws neha <eos>	throw ( victor , neha ) <eos>	throw ( victor , neha ) <eos>
margaret dislikes claire <eos>	dislike ( margaret , claire ) <eos>	dislike ( margaret , claire ) <eos>
yvette meets neha <eos>	meet ( yvettte , neha ) <eos>	meet ( yvettte , neha ) <eos>
francis sees claire <eos>	see ( francis , claire ) <eos>	see ( francis , claire ) <eos>
xerxes sees neha <eos>	see ( xerxes , neha ) <eos>	see ( xerxes , neha ) <eos>
oswald notices katherine <eos>	notice ( oswald , katherine ) <eos>	notice ( oswald , katherine ) <eos>
henry throws alice <eos>	throw ( henry , alice ) <eos>	throw ( henry , alice ) <eos>
victor knows patricia <eos>	know ( victor , patricia ) <eos>	know ( victor , patricia ) <eos>
zelda knows tracy <eos>	know ( zelda , tracy ) <eos>	know ( zelda , tracy ) <eos>
eliza sees eliza <eos>	see ( eliza , eliza ) <eos>	see ( eliza , eliza ) <eos>
eliza dislikes victor <eos>	dislike ( eliza , victor ) <eos>	dislike ( eliza , victor ) <eos>
yvette sees henry <eos>	see ( yvettte , henry ) <eos>	see ( yvettte , henry ) <eos>
isla dislikes oswald <eos>	dislike ( isla , oswald ) <eos>	dislike ( isla , oswald ) <eos>
claire notices john <eos>	notice ( claire , john ) <eos>	notice ( claire , john ) <eos>
victor throws victor <eos>	throw ( victor , victor ) <eos>	throw ( victor , victor ) <eos>
francis sees victor <eos>	see ( francis , victor ) <eos>	see ( francis , victor ) <eos>
lewis likes alice <eos>	like ( lewis , alice ) <eos>	like ( lewis , alice ) <eos>
patricia throws xerxes <eos>	throw ( patricia , xerxes ) <eos>	throw ( patricia , xerxes ) <eos>
rachael throws yvette <eos>	throw ( rachael , yvettte ) <eos>	throw ( rachael , yvettte ) <eos>
tracy notices claire <eos>	notice ( tracy , claire ) <eos>	notice ( tracy , claire ) <eos>
xerxes sees winnifred <eos>	see ( xerxes , winnifred ) <eos>	see ( xerxes , winnifred ) <eos>
isla sees grace <eos>	see ( isla , grace ) <eos>	see ( isla , grace ) <eos>
eliza throws tracy <eos>	throw ( eliza , tracy ) <eos>	throw ( eliza , tracy ) <eos>
quinn meets eliza <eos>	meet ( quinn , eliza ) <eos>	meet ( quinn , eliza ) <eos>
alice throws patricia <eos>	throw ( alice , patricia ) <eos>	throw ( alice , patricia ) <eos>
ursula knows bob <eos>	know ( ursula , bob ) <eos>	know ( ursula , bob ) <eos>
isla dislikes grace <eos>	dislike ( isla , grace ) <eos>	dislike ( isla , grace ) <eos>
eliza notices ursula <eos>	notice ( eliza , ursula ) <eos>	notice ( eliza , ursula ) <eos>
zelda notices samuel <eos>	notice ( zelda , samuel ) <eos>	notice ( zelda , samuel ) <eos>
victor notices patricia <eos>	notice ( victor , patricia ) <eos>	notice ( victor , patricia ) <eos>
alice dislikes henry <eos>	dislike ( alice , henry ) <eos>	dislike ( alice , henry ) <eos>
xerxes notices john <eos>	notice ( xerxes , john ) <eos>	notice ( xerxes , john ) <eos>
ursula meets lewis <eos>	meet ( ursula , lewis ) <eos>	meet ( ursula , lewis ) <eos>
ursula knows lewis <eos>	know ( ursula , lewis ) <eos>	know ( ursula , lewis ) <eos>
isla likes alice <eos>	like ( isla , alice ) <eos>	like ( isla , alice ) <eos>
daniel throws alice <eos>	throw ( daniel , alice ) <eos>	throw ( daniel , alice ) <eos>
victor likes ursula <eos>	like ( victor , ursula ) <eos>	like ( victor , ursula ) <eos>
lewis dislikes himself <eos>	dislike ( lewis , lewis ) <eos>	dislike ( lewis , lewis ) <eos>
xerxes notices daniel <eos>	notice ( xerxes , daniel ) <eos>	notice ( xerxes , daniel ) <eos>
claire notices daniel <eos>	notice ( claire , daniel ) <eos>	notice ( claire , daniel ) <eos>
bob dislikes francis <eos>	dislike ( bob , francis ) <eos>	dislike ( bob , francis ) <eos>
bob likes xerxes <eos>	like ( bob , xerxes ) <eos>	like ( bob , xerxes ) <eos>
bob dislikes yvette <eos>	dislike ( bob , yvettte ) <eos>	dislike ( bob , yvettte ) <eos>
oswald meets himself <eos>	meet ( oswald , oswald ) <eos>	meet ( oswald , oswald ) <eos>
alice meets winnifred <eos>	meet ( alice , winnifred ) <eos>	meet ( alice , winnifred ) <eos>
victor knows lewis <eos>	know ( victor , lewis ) <eos>	know ( victor , lewis ) <eos>
oswald notices victor <eos>	notice ( oswald , victor ) <eos>	notice ( oswald , victor ) <eos>
margaret dislikes bob <eos>	dislike ( margaret , bob ) <eos>	dislike ( margaret , bob ) <eos>
claire likes xerxes <eos>	like ( claire , xerxes ) <eos>	like ( claire , xerxes ) <eos>
zelda knows katherine <eos>	know ( zelda , katherine ) <eos>	know ( zelda , katherine ) <eos>
ursula meets margaret <eos>	meet ( ursula , margaret ) <eos>	meet ( ursula , margaret ) <eos>
katherine likes john <eos>	like ( katherine , john ) <eos>	like ( katherine , john ) <eos>
xerxes sees victor <eos>	see ( xerxes , victor ) <eos>	see ( xerxes , victor ) <eos>
claire sees herself <eos>	see ( claire , claire ) <eos>	see ( claire , claire ) <eos>
lewis knows ursula <eos>	know ( lewis , ursula ) <eos>	know ( lewis , ursula ) <eos>
oswald sees zelda <eos>	see ( oswald , zelda ) <eos>	see ( oswald , zelda ) <eos>
john meets victor <eos>	meet ( john , victor ) <eos>	meet ( john , victor ) <eos>
bob dislikes daniel <eos>	dislike ( bob , daniel ) <eos>	dislike ( bob , daniel ) <eos>
quinn sees zelda <eos>	see ( quinn , zelda ) <eos>	see ( quinn , zelda ) <eos>
zelda notices winnifred <eos>	notice ( zelda , winnifred ) <eos>	notice ( zelda , winnifred ) <eos>
xerxes likes lewis <eos>	like ( xerxes , lewis ) <eos>	like ( xerxes , lewis ) <eos>
ursula meets samuel <eos>	meet ( ursula , samuel ) <eos>	meet ( ursula , samuel ) <eos>
samuel throws oswald <eos>	throw ( samuel , oswald ) <eos>	throw ( samuel , oswald ) <eos>
claire knows samuel <eos>	know ( claire , samuel ) <eos>	know ( claire , samuel ) <eos>
francis likes quinn <eos>	like ( francis , quinn ) <eos>	like ( francis , quinn ) <eos>
rachael notices zelda <eos>	notice ( rachael , zelda ) <eos>	notice ( rachael , zelda ) <eos>
samuel likes francis <eos>	like ( samuel , francis ) <eos>	like ( samuel , francis ) <eos>
francis knows oswald <eos>	know ( francis , oswald ) <eos>	know ( francis , oswald ) <eos>
claire notices victor <eos>	notice ( claire , victor ) <eos>	notice ( claire , victor ) <eos>
zelda throws eliza <eos>	throw ( zelda , eliza ) <eos>	throw ( zelda , eliza ) <eos>
rachael throws oswald <eos>	throw ( rachael , oswald ) <eos>	throw ( rachael , oswald ) <eos>
ursula dislikes ursula <eos>	dislike ( ursula , ursula ) <eos>	dislike ( ursula , ursula ) <eos>
lewis throws lewis <eos>	throw ( lewis , lewis ) <eos>	throw ( lewis , lewis ) <eos>
john knows henry <eos>	know ( john , henry ) <eos>	know ( john , henry ) <eos>
samuel meets margaret <eos>	meet ( samuel , margaret ) <eos>	meet ( samuel , margaret ) <eos>
grace sees eliza <eos>	see ( grace , eliza ) <eos>	see ( grace , eliza ) <eos>
patricia sees rachael <eos>	see ( patricia , rachael ) <eos>	see ( patricia , rachael ) <eos>
victor likes eliza <eos>	like ( victor , eliza ) <eos>	like ( victor , eliza ) <eos>
victor notices margaret <eos>	notice ( victor , margaret ) <eos>	notice ( victor , margaret ) <eos>
winnifred notices isla <eos>	notice ( winnifred , isla ) <eos>	notice ( winnifred , isla ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( alice , oswald ) <eos>
yvette meets ursula <eos>	meet ( yvettte , ursula ) <eos>	meet ( yvettte , ursula ) <eos>
patricia meets lewis <eos>	meet ( patricia , lewis ) <eos>	meet ( patricia , lewis ) <eos>
neha likes neha <eos>	like ( neha , neha ) <eos>	like ( neha , neha ) <eos>
alice sees bob <eos>	see ( alice , bob ) <eos>	see ( alice , bob ) <eos>
katherine likes eliza <eos>	like ( katherine , eliza ) <eos>	like ( katherine , eliza ) <eos>
zelda throws francis <eos>	throw ( zelda , francis ) <eos>	throw ( zelda , francis ) <eos>
neha meets quinn <eos>	meet ( neha , quinn ) <eos>	meet ( neha , quinn ) <eos>
eliza meets victor <eos>	meet ( eliza , victor ) <eos>	meet ( eliza , victor ) <eos>
victor meets margaret <eos>	meet ( victor , margaret ) <eos>	meet ( victor , margaret ) <eos>
winnifred knows yvette <eos>	know ( winnifred , yvettte ) <eos>	know ( winnifred , yvettte ) <eos>
zelda throws tracy <eos>	throw ( zelda , tracy ) <eos>	throw ( zelda , tracy ) <eos>
claire notices isla <eos>	notice ( claire , isla ) <eos>	notice ( claire , isla ) <eos>
patricia throws tracy <eos>	throw ( patricia , tracy ) <eos>	throw ( patricia , tracy ) <eos>
john throws henry <eos>	throw ( john , henry ) <eos>	throw ( john , henry ) <eos>
lewis likes xerxes <eos>	like ( lewis , xerxes ) <eos>	like ( lewis , xerxes ) <eos>
daniel likes grace <eos>	like ( daniel , grace ) <eos>	like ( daniel , grace ) <eos>
claire dislikes xerxes <eos>	dislike ( claire , xerxes ) <eos>	dislike ( claire , xerxes ) <eos>
zelda likes grace <eos>	like ( zelda , grace ) <eos>	like ( zelda , grace ) <eos>
lewis dislikes john <eos>	dislike ( lewis , john ) <eos>	dislike ( lewis , john ) <eos>
claire knows zelda <eos>	know ( claire , zelda ) <eos>	know ( claire , zelda ) <eos>
neha knows tracy <eos>	know ( neha , tracy ) <eos>	know ( neha , tracy ) <eos>
winnifred meets victor <eos>	meet ( winnifred , victor ) <eos>	meet ( winnifred , victor ) <eos>
ursula likes john <eos>	like ( ursula , john ) <eos>	like ( ursula , john ) <eos>
winnifred dislikes daniel <eos>	dislike ( winnifred , daniel ) <eos>	dislike ( winnifred , daniel ) <eos>
winnifred notices ursula <eos>	notice ( winnifred , ursula ) <eos>	notice ( winnifred , ursula ) <eos>
daniel meets margaret <eos>	meet ( daniel , margaret ) <eos>	meet ( daniel , margaret ) <eos>
isla dislikes lewis <eos>	dislike ( isla , lewis ) <eos>	dislike ( isla , lewis ) <eos>
margaret throws rachael <eos>	throw ( margaret , rachael ) <eos>	throw ( margaret , rachael ) <eos>
john throws samuel <eos>	throw ( john , samuel ) <eos>	throw ( john , samuel ) <eos>
victor likes victor <eos>	like ( victor , victor ) <eos>	like ( victor , victor ) <eos>
oswald notices bob <eos>	notice ( oswald , bob ) <eos>	notice ( oswald , bob ) <eos>
bob knows tracy <eos>	know ( bob , tracy ) <eos>	know ( bob , tracy ) <eos>
francis sees lewis <eos>	see ( francis , lewis ) <eos>	see ( francis , lewis ) <eos>
zelda throws henry <eos>	throw ( zelda , henry ) <eos>	throw ( zelda , henry ) <eos>
daniel dislikes daniel <eos>	dislike ( daniel , daniel ) <eos>	dislike ( daniel , daniel ) <eos>
henry notices alice <eos>	notice ( henry , alice ) <eos>	notice ( henry , alice ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( alice , alice ) <eos>
grace sees winnifred <eos>	see ( grace , winnifred ) <eos>	see ( grace , winnifred ) <eos>
rachael dislikes herself <eos>	dislike ( rachael , rachael ) <eos>	dislike ( rachael , rachael ) <eos>
katherine knows oswald <eos>	know ( katherine , oswald ) <eos>	know ( katherine , oswald ) <eos>
winnifred sees zelda <eos>	see ( winnifred , zelda ) <eos>	see ( winnifred , zelda ) <eos>
isla throws henry <eos>	throw ( isla , henry ) <eos>	throw ( isla , henry ) <eos>
claire dislikes quinn <eos>	dislike ( claire , quinn ) <eos>	dislike ( claire , quinn ) <eos>
patricia likes oswald <eos>	like ( patricia , oswald ) <eos>	like ( patricia , oswald ) <eos>
samuel notices margaret <eos>	notice ( samuel , margaret ) <eos>	notice ( samuel , margaret ) <eos>
alice throws henry <eos>	throw ( alice , henry ) <eos>	throw ( alice , henry ) <eos>
quinn likes daniel <eos>	like ( quinn , daniel ) <eos>	like ( quinn , daniel ) <eos>
samuel meets bob <eos>	meet ( samuel , bob ) <eos>	meet ( samuel , bob ) <eos>
grace knows herself <eos>	know ( grace , grace ) <eos>	know ( grace , grace ) <eos>
margaret likes winnifred <eos>	like ( margaret , winnifred ) <eos>	like ( margaret , winnifred ) <eos>
quinn sees katherine <eos>	see ( quinn , katherine ) <eos>	see ( quinn , katherine ) <eos>
quinn likes samuel <eos>	like ( quinn , samuel ) <eos>	like ( quinn , samuel ) <eos>
yvette likes lewis <eos>	like ( yvettte , lewis ) <eos>	like ( yvettte , lewis ) <eos>
claire notices claire <eos>	notice ( claire , claire ) <eos>	notice ( claire , claire ) <eos>
katherine likes daniel <eos>	like ( katherine , daniel ) <eos>	like ( katherine , daniel ) <eos>
neha dislikes ursula <eos>	dislike ( neha , ursula ) <eos>	dislike ( neha , ursula ) <eos>
claire likes claire <eos>	like ( claire , claire ) <eos>	like ( claire , claire ) <eos>
yvette meets quinn <eos>	meet ( yvettte , quinn ) <eos>	meet ( yvettte , quinn ) <eos>
isla throws victor <eos>	throw ( isla , victor ) <eos>	throw ( isla , victor ) <eos>
alice knows henry <eos>	know ( alice , henry ) <eos>	know ( alice , henry ) <eos>
neha meets claire <eos>	meet ( neha , claire ) <eos>	meet ( neha , claire ) <eos>
winnifred sees herself <eos>	see ( winnifred , winnifred ) <eos>	see ( winnifred , winnifred ) <eos>
tracy sees yvette <eos>	see ( tracy , yvettte ) <eos>	see ( tracy , yvettte ) <eos>
zelda notices herself <eos>	notice ( zelda , zelda ) <eos>	notice ( zelda , zelda ) <eos>
isla throws winnifred <eos>	throw ( isla , winnifred ) <eos>	throw ( isla , winnifred ) <eos>
francis throws daniel <eos>	throw ( francis , daniel ) <eos>	throw ( francis , daniel ) <eos>
alice knows herself <eos>	know ( alice , alice ) <eos>	know ( alice , alice ) <eos>
tracy throws isla <eos>	throw ( tracy , isla ) <eos>	throw ( tracy , isla ) <eos>
rachael throws victor <eos>	throw ( rachael , victor ) <eos>	throw ( rachael , victor ) <eos>
claire knows katherine <eos>	know ( claire , katherine ) <eos>	know ( claire , katherine ) <eos>
ursula throws xerxes <eos>	throw ( ursula , xerxes ) <eos>	throw ( ursula , xerxes ) <eos>
alice sees claire <eos>	see ( alice , claire ) <eos>	see ( alice , claire ) <eos>
yvette meets oswald <eos>	meet ( yvettte , oswald ) <eos>	meet ( yvettte , oswald ) <eos>
victor throws lewis <eos>	throw ( victor , lewis ) <eos>	throw ( victor , lewis ) <eos>
claire sees claire <eos>	see ( claire , claire ) <eos>	see ( claire , claire ) <eos>
isla meets quinn <eos>	meet ( isla , quinn ) <eos>	meet ( isla , quinn ) <eos>
zelda dislikes herself <eos>	dislike ( zelda , zelda ) <eos>	dislike ( zelda , zelda ) <eos>
katherine likes grace <eos>	like ( katherine , grace ) <eos>	like ( katherine , grace ) <eos>
zelda knows grace <eos>	know ( zelda , grace ) <eos>	know ( zelda , grace ) <eos>
alice sees zelda <eos>	see ( alice , zelda ) <eos>	see ( alice , zelda ) <eos>
neha knows samuel <eos>	know ( neha , samuel ) <eos>	know ( neha , samuel ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( alice ) <eos>
isla eats <eos>	eat ( isla ) <eos>	eat ( isla ) <eos>
samuel eats <eos>	eat ( samuel ) <eos>	eat ( samuel ) <eos>
isla sings <eos>	sing ( isla ) <eos>	sing ( isla ) <eos>
yvette sleeps <eos>	sleep ( yvettte ) <eos>	sleep ( yvettte ) <eos>
eliza throws oswald <eos>	throw ( eliza , oswald ) <eos>	throw ( eliza , oswald ) <eos>
xerxes dislikes bob <eos>	dislike ( xerxes , bob ) <eos>	dislike ( xerxes , bob ) <eos>
isla notices ursula <eos>	notice ( isla , ursula ) <eos>	notice ( isla , ursula ) <eos>
xerxes notices xerxes <eos>	notice ( xerxes , xerxes ) <eos>	notice ( xerxes , xerxes ) <eos>
isla likes yvette <eos>	like ( isla , yvettte ) <eos>	like ( isla , yvettte ) <eos>
tracy meets eliza <eos>	meet ( tracy , eliza ) <eos>	meet ( tracy , eliza ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , alice ) <eos>
margaret notices alice <eos>	notice ( margaret , alice ) <eos>	notice ( margaret , alice ) <eos>
rachael throws tracy <eos>	throw ( rachael , tracy ) <eos>	throw ( rachael , tracy ) <eos>
grace likes quinn <eos>	like ( grace , quinn ) <eos>	like ( grace , quinn ) <eos>
daniel throws bob <eos>	throw ( daniel , bob ) <eos>	throw ( daniel , bob ) <eos>
xerxes knows rachael <eos>	know ( xerxes , rachael ) <eos>	know ( xerxes , rachael ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
eliza dislikes margaret <eos>	dislike ( eliza , margaret ) <eos>	dislike ( eliza , margaret ) <eos>
samuel likes eliza <eos>	like ( samuel , eliza ) <eos>	like ( samuel , eliza ) <eos>
winnifred dislikes eliza <eos>	dislike ( winnifred , eliza ) <eos>	dislike ( winnifred , eliza ) <eos>
alice likes victor <eos>	like ( alice , victor ) <eos>	like ( alice , victor ) <eos>
grace sees victor <eos>	see ( grace , victor ) <eos>	see ( grace , victor ) <eos>
quinn notices yvette <eos>	notice ( quinn , yvettte ) <eos>	notice ( quinn , yvettte ) <eos>
francis throws isla <eos>	throw ( francis , isla ) <eos>	throw ( francis , isla ) <eos>
xerxes sees eliza <eos>	see ( xerxes , eliza ) <eos>	see ( xerxes , eliza ) <eos>
claire likes yvette <eos>	like ( claire , yvettte ) <eos>	like ( claire , yvettte ) <eos>
margaret notices daniel <eos>	notice ( margaret , daniel ) <eos>	notice ( margaret , daniel ) <eos>
quinn sees quinn <eos>	see ( quinn , quinn ) <eos>	see ( quinn , quinn ) <eos>
margaret sees grace <eos>	see ( margaret , grace ) <eos>	see ( margaret , grace ) <eos>
margaret throws lewis <eos>	throw ( margaret , lewis ) <eos>	throw ( margaret , lewis ) <eos>
neha notices patricia <eos>	notice ( neha , patricia ) <eos>	notice ( neha , patricia ) <eos>
eliza throws herself <eos>	throw ( eliza , eliza ) <eos>	throw ( eliza , eliza ) <eos>
zelda throws zelda <eos>	throw ( zelda , zelda ) <eos>	throw ( zelda , zelda ) <eos>
katherine dislikes margaret <eos>	dislike ( katherine , margaret ) <eos>	dislike ( katherine , margaret ) <eos>
