source	target	prediction
lewis meets himself <eos>	meet ( lewis , lewis ) <eos>	meet ( lewis , xerxes ) <eos>
francis dislikes himself <eos>	dislike ( francis , francis ) <eos>	dislike ( francis , xerxes ) <eos>
grace sees herself <eos>	see ( grace , grace ) <eos>	see ( grace , zelda ) <eos>
oswald sees himself <eos>	see ( oswald , oswald ) <eos>	see ( oswald , xerxes ) <eos>
alice throws herself <eos>	throw ( alice , alice ) <eos>	throw ( oswald , zelda ) <eos>
tracy meets herself <eos>	meet ( tracy , tracy ) <eos>	meet ( tracy , zelda ) <eos>
henry notices himself <eos>	notice ( henry , henry ) <eos>	notice ( henry , xerxes ) <eos>
samuel dislikes himself <eos>	dislike ( samuel , samuel ) <eos>	dislike ( samuel , xerxes ) <eos>
yvette dislikes herself <eos>	dislike ( yvettte , yvettte ) <eos>	dislike ( yvettte , zelda ) <eos>
tracy notices herself <eos>	notice ( tracy , tracy ) <eos>	notice ( tracy , zelda ) <eos>
victor likes himself <eos>	like ( victor , victor ) <eos>	like ( victor , xerxes ) <eos>
quinn likes himself <eos>	like ( quinn , quinn ) <eos>	like ( quinn , xerxes ) <eos>
ursula knows herself <eos>	know ( ursula , ursula ) <eos>	know ( ursula , zelda ) <eos>
henry dislikes himself <eos>	dislike ( henry , henry ) <eos>	dislike ( henry , xerxes ) <eos>
victor sees himself <eos>	see ( victor , victor ) <eos>	see ( victor , xerxes ) <eos>
katherine knows herself <eos>	know ( katherine , katherine ) <eos>	know ( katherine , zelda ) <eos>
tracy knows herself <eos>	know ( tracy , tracy ) <eos>	know ( tracy , zelda ) <eos>
oswald meets himself <eos>	meet ( oswald , oswald ) <eos>	meet ( oswald , xerxes ) <eos>
yvette knows herself <eos>	know ( yvettte , yvettte ) <eos>	know ( yvettte , zelda ) <eos>
claire meets herself <eos>	meet ( claire , claire ) <eos>	meet ( claire , zelda ) <eos>
neha notices herself <eos>	notice ( neha , neha ) <eos>	notice ( neha , zelda ) <eos>
neha dislikes herself <eos>	dislike ( neha , neha ) <eos>	dislike ( neha , zelda ) <eos>
katherine notices herself <eos>	notice ( katherine , katherine ) <eos>	notice ( katherine , zelda ) <eos>
tracy sees herself <eos>	see ( tracy , tracy ) <eos>	see ( tracy , zelda ) <eos>
bob likes himself <eos>	like ( bob , bob ) <eos>	like ( bob , xerxes ) <eos>
oswald likes himself <eos>	like ( oswald , oswald ) <eos>	like ( oswald , xerxes ) <eos>
eliza sees herself <eos>	see ( eliza , eliza ) <eos>	see ( eliza , zelda ) <eos>
patricia likes herself <eos>	like ( patricia , patricia ) <eos>	like ( patricia , zelda ) <eos>
ursula sees herself <eos>	see ( ursula , ursula ) <eos>	see ( ursula , zelda ) <eos>
grace knows herself <eos>	know ( grace , grace ) <eos>	know ( grace , zelda ) <eos>
bob sees himself <eos>	see ( bob , bob ) <eos>	see ( bob , xerxes ) <eos>
grace meets herself <eos>	meet ( grace , grace ) <eos>	meet ( grace , zelda ) <eos>
bob meets himself <eos>	meet ( bob , bob ) <eos>	meet ( bob , xerxes ) <eos>
victor meets himself <eos>	meet ( victor , victor ) <eos>	meet ( victor , xerxes ) <eos>
rachael meets herself <eos>	meet ( rachael , rachael ) <eos>	meet ( rachael , zelda ) <eos>
alice meets herself <eos>	meet ( alice , alice ) <eos>	meet ( alice , zelda ) <eos>
lewis dislikes himself <eos>	dislike ( lewis , lewis ) <eos>	dislike ( lewis , xerxes ) <eos>
victor notices himself <eos>	notice ( victor , victor ) <eos>	notice ( victor , xerxes ) <eos>
john dislikes himself <eos>	dislike ( john , john ) <eos>	dislike ( john , xerxes ) <eos>
john sees himself <eos>	see ( john , john ) <eos>	see ( john , xerxes ) <eos>
yvette throws herself <eos>	throw ( yvettte , yvettte ) <eos>	throw ( yvettte , zelda ) <eos>
henry sees himself <eos>	see ( henry , henry ) <eos>	see ( henry , xerxes ) <eos>
eliza throws herself <eos>	throw ( eliza , eliza ) <eos>	throw ( eliza , zelda ) <eos>
eliza knows herself <eos>	know ( eliza , eliza ) <eos>	know ( eliza , zelda ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( alice , zelda ) <eos>
tracy likes herself <eos>	like ( tracy , tracy ) <eos>	like ( tracy , zelda ) <eos>
katherine throws herself <eos>	throw ( katherine , katherine ) <eos>	throw ( katherine , zelda ) <eos>
francis notices himself <eos>	notice ( francis , francis ) <eos>	notice ( francis , xerxes ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( alice , zelda ) <eos>
isla knows herself <eos>	know ( isla , isla ) <eos>	know ( isla , zelda ) <eos>
bob dislikes himself <eos>	dislike ( bob , bob ) <eos>	dislike ( bob , xerxes ) <eos>
winnifred notices herself <eos>	notice ( winnifred , winnifred ) <eos>	notice ( winnifred , zelda ) <eos>
margaret dislikes herself <eos>	dislike ( margaret , margaret ) <eos>	dislike ( margaret , zelda ) <eos>
rachael sees herself <eos>	see ( rachael , rachael ) <eos>	see ( rachael , zelda ) <eos>
margaret likes herself <eos>	like ( margaret , margaret ) <eos>	like ( margaret , zelda ) <eos>
tracy dislikes herself <eos>	dislike ( tracy , tracy ) <eos>	dislike ( tracy , zelda ) <eos>
tracy throws herself <eos>	throw ( tracy , tracy ) <eos>	throw ( tracy , zelda ) <eos>
victor knows himself <eos>	know ( victor , victor ) <eos>	know ( victor , xerxes ) <eos>
henry meets himself <eos>	meet ( henry , henry ) <eos>	meet ( henry , xerxes ) <eos>
patricia dislikes herself <eos>	dislike ( patricia , patricia ) <eos>	dislike ( patricia , zelda ) <eos>
winnifred knows herself <eos>	know ( winnifred , winnifred ) <eos>	know ( winnifred , zelda ) <eos>
yvette notices herself <eos>	notice ( yvettte , yvettte ) <eos>	notice ( yvettte , zelda ) <eos>
francis likes himself <eos>	like ( francis , francis ) <eos>	like ( francis , xerxes ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , zelda ) <eos>
margaret knows herself <eos>	know ( margaret , margaret ) <eos>	know ( margaret , zelda ) <eos>
rachael likes herself <eos>	like ( rachael , rachael ) <eos>	like ( rachael , zelda ) <eos>
samuel knows himself <eos>	know ( samuel , samuel ) <eos>	know ( samuel , xerxes ) <eos>
bob knows himself <eos>	know ( bob , bob ) <eos>	know ( bob , xerxes ) <eos>
grace dislikes herself <eos>	dislike ( grace , grace ) <eos>	dislike ( grace , zelda ) <eos>
neha knows herself <eos>	know ( neha , neha ) <eos>	know ( neha , zelda ) <eos>
grace likes herself <eos>	like ( grace , grace ) <eos>	like ( grace , zelda ) <eos>
quinn notices himself <eos>	notice ( quinn , quinn ) <eos>	notice ( quinn , xerxes ) <eos>
eliza dislikes herself <eos>	dislike ( eliza , eliza ) <eos>	dislike ( eliza , zelda ) <eos>
eliza notices herself <eos>	notice ( eliza , eliza ) <eos>	notice ( eliza , zelda ) <eos>
ursula likes herself <eos>	like ( ursula , ursula ) <eos>	like ( ursula , zelda ) <eos>
ursula throws herself <eos>	throw ( ursula , ursula ) <eos>	throw ( ursula , zelda ) <eos>
lewis sees himself <eos>	see ( lewis , lewis ) <eos>	see ( lewis , xerxes ) <eos>
quinn throws himself <eos>	throw ( quinn , quinn ) <eos>	throw ( quinn , xerxes ) <eos>
victor dislikes himself <eos>	dislike ( victor , victor ) <eos>	dislike ( victor , xerxes ) <eos>
patricia meets herself <eos>	meet ( patricia , patricia ) <eos>	meet ( patricia , zelda ) <eos>
bob throws himself <eos>	throw ( bob , bob ) <eos>	throw ( bob , xerxes ) <eos>
margaret notices herself <eos>	notice ( margaret , margaret ) <eos>	notice ( margaret , zelda ) <eos>
patricia knows herself <eos>	know ( patricia , patricia ) <eos>	know ( patricia , zelda ) <eos>
isla notices herself <eos>	notice ( isla , isla ) <eos>	notice ( isla , zelda ) <eos>
isla likes herself <eos>	like ( isla , isla ) <eos>	like ( isla , zelda ) <eos>
neha meets herself <eos>	meet ( neha , neha ) <eos>	meet ( neha , zelda ) <eos>
claire knows herself <eos>	know ( claire , claire ) <eos>	know ( claire , zelda ) <eos>
isla throws herself <eos>	throw ( isla , isla ) <eos>	throw ( isla , zelda ) <eos>
oswald throws himself <eos>	throw ( oswald , oswald ) <eos>	throw ( oswald , xerxes ) <eos>
winnifred meets herself <eos>	meet ( winnifred , winnifred ) <eos>	meet ( winnifred , zelda ) <eos>
katherine dislikes herself <eos>	dislike ( katherine , katherine ) <eos>	dislike ( katherine , zelda ) <eos>
francis meets himself <eos>	meet ( francis , francis ) <eos>	meet ( francis , xerxes ) <eos>
grace notices herself <eos>	notice ( grace , grace ) <eos>	notice ( grace , zelda ) <eos>
daniel likes himself <eos>	like ( daniel , daniel ) <eos>	like ( daniel , xerxes ) <eos>
